Date,Open,High,Low,Close,Adj Close,Volume
2019-02-11,51.049999,53.599998,50.900002,53.049999,49.593975,547895
2019-02-12,53.049999,53.599998,52.299999,52.750000,49.313519,505029
2019-02-13,53.000000,53.500000,52.299999,53.500000,50.014660,423326
2019-02-14,53.650002,54.750000,53.250000,54.450001,50.902771,357274
2019-02-15,54.450001,55.299999,53.700001,54.799999,51.229969,360635
2019-02-18,55.000000,55.250000,53.799999,54.099998,50.575569,347069
2019-02-19,54.049999,54.599998,53.849998,54.599998,51.042995,228016
2019-02-20,54.599998,56.099998,54.599998,56.099998,52.445274,266956
2019-02-21,56.500000,56.549999,55.099998,55.349998,51.744137,320766
2019-02-22,55.349998,56.400002,55.349998,55.750000,52.118080,386479
2019-02-25,56.000000,56.650002,55.650002,56.000000,52.351791,260759
2019-02-26,56.049999,57.000000,56.049999,56.799999,53.099674,621860
2019-02-27,57.000000,57.349998,56.200001,57.299999,53.567101,370845
2019-02-28,57.400002,57.700001,56.200001,56.349998,52.678989,273108
2019-03-01,56.349998,57.299999,56.349998,56.849998,53.146416,175950
2019-03-04,57.000000,57.500000,56.750000,57.250000,53.520359,185812
2019-03-05,57.000000,57.400002,56.650002,57.099998,53.380131,171813
2019-03-06,57.099998,57.299999,56.049999,56.049999,52.398533,145977
2019-03-07,56.049999,56.599998,54.500000,54.799999,51.229969,180172
2019-03-08,54.150002,54.750000,54.000000,54.700001,51.136482,149582
2019-03-11,55.000000,55.250000,54.700001,55.000000,51.416939,165019
2019-03-12,55.299999,55.799999,54.549999,55.200001,51.603909,135149
2019-03-13,55.349998,55.400002,54.500000,55.349998,51.744137,175709
2019-03-14,55.500000,56.000000,55.299999,56.000000,52.351791,248268
2019-03-15,56.000000,57.200001,55.450001,56.950001,53.239902,499829
2019-03-18,56.950001,57.450001,56.599998,56.849998,53.146416,186587
2019-03-19,57.000000,57.799999,56.799999,57.799999,54.034527,230458
2019-03-20,58.000000,58.000000,56.650002,57.000000,53.286644,228384
2019-03-21,57.049999,57.250000,56.049999,56.500000,52.819218,243195
2019-03-22,57.200001,57.200001,55.299999,55.500000,51.884365,176058
2019-03-25,55.500000,55.950001,54.849998,55.599998,51.977848,149471
2019-03-26,55.700001,55.750000,54.500000,54.950001,51.370197,143714
2019-03-27,54.950001,55.650002,54.150002,54.400002,50.856030,127877
2019-03-28,54.500000,55.299999,53.450001,53.799999,50.295113,438569
2019-03-29,54.150002,54.700001,54.049999,54.500000,50.949512,163607
